b.whr.1,b.whr.2,b.whr.3,b.whr.4,b.whr.5,b.whr.6,b.whr.7,b.whr.8,b.whr.9,b.whr.10,b.age,b.agesev,b.agesq,b.elev,b.elevsq,b.elevlat,b.lat,b.patch,b.precc,b.pyro,b.sev,b.fir,b.agefir,f.season,f.size,f0,b0
0.026112085,0.076471083,-0.019729793,-0.123551304,-0.03405412,-0.065433719,0.142838532,-0.002620551,0.003387381,0.023968441,-0.738628516,-0.154384911,0.025741576,1.465836788,-0.059212288,0.19615591,1.391689288,-0.275199827,0.134604228,0.113809597,0.334857286,0.195778577,0.102069311,0.509954634,0.095989125,-2.421543037,-2.378482517
0.070421041,0.064925135,0.326014753,0.053310291,-0.14656372,-0.378109426,0.039844799,0.109908419,0.169847336,-0.052906159,-0.658667249,-0.235225877,0.063492257,0.770456411,-0.083298068,-0.214831466,0.744989871,-0.075795745,-0.008877907,0.169250848,0.292859079,0.32531495,0.083797642,0.715574417,0.038998805,-2.656995082,-2.481914803
-0.259628031,-0.695138418,0.344527992,0.191697954,-0.160318758,-0.447682167,0.187558896,0.157740349,0.127694564,0.187502165,-0.839438311,-0.188049022,0.029491349,1.146658583,-0.437202996,-0.008567455,1.121418695,-0.141002541,0.108380413,0.154336101,0.284714312,0.201221999,0.09213087,0.860803079,0.033155381,-2.624716908,-2.25349576
0.007893725,-0.420690862,0.335099489,0.13249385,-0.097506926,-0.333554299,0.004861907,0.105387163,0.185056267,0.078206591,-0.744269119,-0.197284787,0.125636558,1.283176153,-0.196818425,-0.119321487,1.137282813,0.076763211,-0.011633047,0.220009971,0.272382297,0.252615566,0.101854343,-0.010684989,-0.149583922,-2.395636199,-2.476412771
-0.075213287,-0.111336204,0.297704683,-0.030794445,-0.290536172,-0.176829493,0.276043332,0.023258788,-0.107848891,-0.172953851,-0.653458285,-0.099874831,0.129667704,1.528979978,-0.449167946,-0.439708399,1.462992433,-0.057587651,0.119729211,0.15294099,0.291910209,0.178086897,0.058571704,-0.045329447,0.009022962,-2.262129458,-2.337113003
0.050533654,0.021709705,-0.088254212,0.043032327,-0.10507869,-0.050374311,0.047299062,0.003111789,0.014765163,-0.089731759,-0.761345646,-0.197365328,0.155195355,1.17670915,-0.124226388,0.074832006,1.162035775,-0.02464695,0.004597532,0.183284243,0.323880352,0.297474716,0.089532235,0.265072245,-0.032297673,-2.424792666,-2.379939341
-0.27169081,-0.428338261,0.628531702,0.09107143,-0.084601352,-0.28417585,0.238754273,0.0163318,0.113987224,0.100969805,-0.796573792,-0.162713542,0.087090958,1.181264677,-0.151823482,0.037462189,1.109009065,-0.180651333,-0.069181586,0.102339167,0.304918601,0.233213585,0.106640437,0.870348218,-0.020588353,-2.58630472,-2.343406004
0.02596112,-0.103307025,0.055393598,0.136914797,-0.156525014,-0.196356179,0.136013523,-0.160866653,-0.025442207,-0.21219692,-0.688608719,-0.189659904,0.029987612,0.991381923,-0.284122375,-0.010811794,0.786227566,-0.088451573,0.010998064,0.036431215,0.363622553,0.263581026,0.128073987,0.202237653,-0.314593419,-2.089383955,-2.013189203
0.08089645,-0.093604242,0.219042783,0.151363224,-0.342106342,-0.36661588,-0.085413721,-0.293092635,-0.082848532,-0.065570786,-0.750636808,-0.138553247,0.124256319,1.128450565,-0.278139814,-0.038633884,1.05532266,-0.091517273,-0.060941397,0.203058485,0.309085811,0.30943081,0.077681907,0.362747659,-0.083333943,-2.423400256,-2.196193232
-0.287791981,0.027407565,0.414219961,0.240154555,-0.221655904,-0.130886451,0.48891341,-0.15574557,0.095335825,0.299339281,-0.731016468,-0.155405551,0.093401111,1.512685283,-0.155050619,-0.072690523,1.23055184,-0.059546388,-0.028737832,0.133520632,0.363349066,0.180832965,0.122613325,0.673803482,-0.28844254,-2.724555636,-2.41990049
-0.058150503,0.100091218,0.14270151,0.049065818,-0.140236616,-0.078192922,0.063199301,-0.024077937,-0.036671679,0.091199934,-0.849923952,-0.217515394,0.145471234,1.49368269,-0.246938077,-0.213148008,1.349465804,-0.172932016,0.05068387,0.200735289,0.237643297,0.129467333,0.146677847,0.280373775,-0.074248583,-2.670540323,-2.549794195
0.170913853,-0.270028289,0.056657077,0.116478433,-0.031356812,0.059469359,0.214779791,-0.004138544,0.085348117,0.033274144,-0.758039147,-0.236903262,0.072340045,1.473576705,-0.213993136,-0.09707269,1.294894007,0.036525915,0.138499144,0.110957082,0.207536959,0.226714554,0.161706526,0.069768823,-0.284211091,-2.549446889,-2.465996495
0.19964522,-0.525412457,0.312930376,0.232260736,-0.101507319,-0.381490663,0.04602813,0.099381181,0.085300536,0.205539895,-0.725824583,-0.132011964,0.089977939,1.378172775,-0.190414815,0.38039883,1.202000203,-0.172987192,0.160842856,0.180969119,0.354562037,0.191659697,0.121727419,0.217541099,-0.280765355,-2.069640192,-2.202679763
0.25105479,-0.024039837,0.267015449,0.088338723,-0.201811918,0.181749615,0.535045126,0.173890518,0.025254824,-0.204249782,-0.701956332,-0.202838509,0.10694019,1.118705225,-0.333532689,-0.168572794,1.124053882,-0.201211972,0.084399459,0.195610709,0.271962227,0.215171342,0.081808485,0.076127426,-0.121739104,-2.32515057,-2.317777826
-0.04416622,-0.178657803,0.345481927,0.124370127,-0.217434378,-0.092611588,0.142632794,-0.094964043,0.063757486,-0.030208993,-0.690270119,-0.15625225,0.052396254,1.394197196,-0.52672036,-0.141638917,1.15072614,-0.160036382,-0.042534653,0.105259844,0.299568971,0.277674094,0.042542617,-0.050189496,-0.311299095,-2.014528032,-2.048213047
0.114789195,-0.075796579,0.274171869,0.35826743,-0.072818456,-0.180395599,0.174764845,0.057392059,0.080057483,-0.181714766,-0.791659786,-0.227120455,0.079183799,1.023319696,0.046127634,0.25451374,1.026617999,-0.214323588,-0.12395235,0.149971153,0.310804835,0.27613077,0.124796668,-0.171484423,0.106767807,-2.352061115,-2.410057137
0.048597386,-0.018506043,0.073927121,0.070037999,-0.025952114,-0.06827582,0.048064015,-0.012177305,-0.026400982,-0.015355046,-0.657983943,-0.178618756,0.032814475,1.166987576,-0.03251327,0.289158177,1.085914314,-0.211773762,0.126375017,0.036916977,0.343728061,0.173401886,0.069518074,-0.322504507,0.04137235,-2.284148446,-2.208297171
0.187839847,-0.303762028,0.152196492,0.039389919,-0.176262756,0.193030481,-0.025934177,-0.293447506,-0.160658441,0.042400463,-0.769715461,-0.176046756,0.103045791,1.037316051,-0.064346181,0.17604611,1.093027563,-0.106225203,0.032200281,0.110897555,0.27109898,0.207555549,0.154311233,0.274041759,-0.27339372,-2.538528136,-2.293123874
0.086586334,0.020227417,-0.096574973,0.048058219,-0.163295271,-0.127066081,-0.021179599,0.190250881,0.066942093,0.014633985,-0.76915767,-0.23789839,0.07271844,1.01413867,-0.299637149,-0.05536227,0.791526897,-0.141339747,0.035733299,0.079585088,0.334306014,0.300776563,-0.003442845,0.332768075,-0.283180112,-2.403658968,-2.212072822
-0.064675825,-0.760042,0.682563387,0.623722589,-0.166465267,0.082374902,0.497460306,0.209753009,0.184483708,-0.122562888,-0.834893928,-0.210755503,0.138111711,1.008790462,-0.284722585,-0.03959484,0.917910844,0.006523154,-0.085028568,0.165302587,0.259029153,0.384403538,-0.012137236,0.195042589,-0.3491212,-2.564535269,-2.415735017
0.015341669,0.005384139,0.313024509,0.081017401,-0.450683039,-0.145743065,0.363008488,0.146830949,0.047888297,0.052635856,-0.794278379,-0.197190091,0.110120165,1.243415581,-0.095928119,0.267545616,1.052450334,-0.028746503,-0.090819535,0.127462778,0.291597435,0.254256946,0.056634286,0.416102108,0.026698388,-2.590194603,-2.217280623
-0.001580251,0.026368604,-0.023016384,0.169698892,-0.183788953,0.04077436,0.021592683,-0.059124849,0.025405582,0.026899136,-0.767104905,-0.157571469,0.164963104,1.083596473,-0.244199597,-0.116793328,0.925099081,0.014666402,-0.071328359,0.058687399,0.283126621,0.153784647,0.049019669,0.630105165,-0.136028463,-2.470056138,-2.375891455
-0.006363566,-0.083195587,0.000784219,-0.025265683,-0.104488003,-0.055832148,0.055578509,0.205220328,0.10540828,0.033797694,-0.687923134,-0.200561422,0.121563916,1.041752087,-0.248103032,-0.209861471,1.0581824,-0.228453872,-0.051945076,0.172715216,0.322168212,0.180168988,0.07449273,0.347333751,-0.197899788,-2.58864675,-2.422365165
-0.012185682,-0.019786798,0.084431287,0.321523226,-0.304709834,-0.151911994,0.108661689,0.088977647,-0.136651011,-0.040003641,-0.708933861,-0.18814695,0.128202597,1.330578408,-0.188918592,0.043344706,1.333910708,-0.128971391,-0.015065615,0.142450333,0.328689111,0.255266883,0.092648952,0.442383164,-0.021434292,-2.434877516,-2.278069723
-0.013878301,0.018880117,0.183096648,0.166233277,-0.099572631,0.011355288,0.027920341,0.016922971,0.026631939,0.070560146,-0.75009752,-0.22741207,0.146219663,1.20494352,-0.270885345,-0.124951262,1.08899007,-0.072136637,0.190924937,0.136849593,0.272789963,0.053186589,0.11947736,0.217820403,0.032215698,-2.622603837,-2.417100547
0.141953578,-0.22495083,0.273594926,0.080138438,-0.264086265,-0.155255112,0.176437332,0.028272489,0.062260207,0.05014277,-0.791041503,-0.116962024,0.158322445,1.180846866,-0.183528331,0.215525497,0.925321252,-0.100611826,-0.009142716,0.104071202,0.285643569,0.269486015,0.085100993,0.193717937,-0.297954454,-2.294272789,-2.355490427
-0.023955725,0.022771071,0.067884372,0.164129922,-0.137496873,-0.029983616,0.15277265,0.015511064,0.105364155,-0.035961935,-0.752884684,-0.135703031,0.022682838,1.231363989,-0.228337425,-0.123482888,1.169194781,-0.115310578,0.043352228,0.138999091,0.251335086,0.211621606,0.126954243,0.609671436,-0.003901973,-2.635181955,-2.369557995
-0.093396011,-0.270416199,-0.141037644,-0.023384546,-0.144388269,-0.2467795,-0.025699516,-0.15894949,0.011429059,-0.027599579,-0.643018893,-0.088525492,0.075910405,0.982302054,-0.212084923,-0.252188755,1.025323341,-0.064368919,0.105489663,0.134556397,0.28328055,0.242310735,0.108023199,0.298673293,-0.079895866,-2.428328981,-2.372318805
-0.055946001,-0.034734251,0.30951108,0.06527221,0.005053678,0.077989344,0.360458849,-0.198809316,-0.011219581,-0.033219018,-0.651245478,-0.171996675,0.200387545,1.017920545,-0.172158491,0.017134014,1.028101529,-0.185170772,0.074853734,0.150682613,0.317107861,0.265827012,0.067887033,0.421233469,-0.176207458,-2.568746701,-2.409636994
0.091712912,-0.573344167,0.516033671,0.38559846,-0.054254877,0.160664736,0.343751488,0.119213658,0.218453414,-0.097583331,-0.750568119,-0.176211037,0.088872948,1.057082008,-0.05459668,0.261222136,1.140676772,0.007973431,-0.041096431,0.249674655,0.289146728,0.307786879,0.130955566,0.244065874,-0.102103278,-2.38721962,-2.368396622
0.102073765,-0.201367986,-0.011824516,0.189579146,-0.172235445,-0.085206971,0.292029427,-0.03557918,0.087061376,-0.012853513,-0.791438098,-0.152116906,0.185551075,1.269266602,-0.298332122,-0.254935673,1.28413521,-0.004124228,0.19903432,0.177954608,0.289885619,0.047987171,0.106855777,0.401484341,-0.082510933,-2.808995224,-2.528120579
-0.012331313,-0.006201682,0.023483377,0.001691261,-0.002502103,0.015621222,0.009621865,0.01257731,-0.027544429,0.003568171,-0.769306332,-0.190947769,0.116167212,1.348711831,-0.26597228,-0.091165889,1.131707335,0.029710899,0.269909961,0.113188233,0.323183124,0.146716099,0.127686492,0.048316407,-0.352102227,-2.367634154,-2.36121111
-0.06226789,-0.080576067,-0.058616176,0.133663965,-0.149381502,-0.028599428,0.01907674,0.02820583,0.084122094,-0.049196778,-0.803923871,-0.212493848,0.03508809,1.260021254,-0.119850881,-0.163227189,0.99152056,-0.175535172,0.034167342,0.129578839,0.284484219,0.273531802,0.018581051,0.483522955,-0.005730616,-2.39081875,-2.216799322
0.075306176,0.083986762,-0.128645736,0.210830772,-0.033209901,-0.189309487,0.029857271,0.184040543,0.143492929,-0.005676542,-0.767110548,-0.080072107,0.128524564,1.157666922,-0.302171923,0.013228079,1.051891004,-0.037394989,-0.014725276,0.281502919,0.256625716,0.308243293,0.08331004,0.177083967,-0.164225578,-2.264866923,-2.244156475
-0.027618755,-0.567481558,0.292839987,0.344636759,-0.106342312,-0.833059152,0.244085027,-0.064564444,0.111142057,0.442668455,-0.65641758,-0.188746427,0.068255884,1.182692288,0.051577256,0.312906866,1.363663217,0.013944693,0.050086881,0.182964872,0.359337137,0.224725263,0.010990893,0.248234729,0.160355583,-2.439555677,-2.396348872
-0.010106749,-0.013963954,-0.004951511,0.018639673,0.001702216,-0.00773279,-0.003971904,0.001476977,-0.017268042,-0.021363945,-0.668153666,-0.207336009,0.097340318,1.309117322,-0.319968836,0.093678557,1.14448092,-0.067885698,0.067564166,0.235320778,0.288598502,0.21515051,0.040354138,0.082906894,-0.068417491,-2.141532343,-2.124260217
-0.041582885,-0.335292687,0.096881101,0.355038457,-0.464574757,-0.228952679,0.33893491,-0.240512794,-0.125838069,-0.14358161,-0.677609935,-0.113312427,0.133198293,0.918817274,-0.129138771,-0.257489568,0.939750107,-0.181540638,-0.012905996,0.303738492,0.343101562,0.288740542,0.081355662,0.365733036,-0.033918618,-2.57245645,-2.385774911
-0.11545846,-0.500515127,0.135385945,0.173978741,-0.252815478,-0.530516273,0.087081363,-0.08860164,-0.137955142,-0.50904141,-0.698530465,-0.250093283,0.070279991,1.145049829,-0.192707318,0.249346124,1.126479844,-0.268887063,0.145216057,0.209243664,0.252656413,0.184764908,0.095088966,-0.27719683,-0.153240359,-1.948285305,-2.089683977
0.03590063,0.04447775,0.196820385,0.059556483,-0.112113596,0.013513771,0.264136459,0.118628281,0.014021354,0.017938444,-0.780452003,-0.162000625,0.148317644,1.431901284,-0.272419306,-0.043185837,1.189176656,-0.096631344,0.003256877,0.208173146,0.246623652,0.13379901,0.069380466,0.667115413,-0.082170152,-2.848197858,-2.606052777
-0.110167088,0.193945282,0.144211893,0.208725375,-0.324556751,-0.089546313,0.149149562,0.161517533,0.117134683,-0.000987112,-0.563250355,-0.201061375,0.07723688,1.029338665,-0.475677845,-0.249551369,1.130906602,-0.109724612,0.096372218,0.137692894,0.372227555,0.216177223,0.10035959,-0.005717142,-0.031142713,-2.50320298,-2.33466306
0.04693323,-0.16632788,0.272436242,0.014147801,-0.125747712,-0.006531909,-0.001538665,0.003802922,0.003180946,0.028106419,-0.739690638,-0.215122067,0.057605904,1.601039818,-0.341151951,0.13289961,1.253583052,-0.060544882,0.111076439,0.162388361,0.272165909,0.092736169,0.109322261,0.339879938,-0.080267929,-2.419367911,-2.216615175
-0.035070528,-0.351963122,-0.01224484,0.076846957,-0.131774939,0.078925016,-0.004207107,-0.095309716,0.090020354,-0.160321782,-0.799926713,-0.242127091,0.02821935,1.085831774,-0.095456692,-0.087176241,1.308564827,0.085387807,0.047761586,0.168914072,0.281586509,0.2943093,0.107820496,0.082684356,0.059425896,-2.51023062,-2.611792965
0.169441907,-0.263693898,0.18702252,0.086849843,-0.265319375,0.092750793,0.050922727,0.20214107,0.138714251,0.224756046,-0.659644166,-0.164174715,0.099196159,1.145953341,-0.414043778,-0.239421843,1.220755676,-0.177989869,-0.030412466,0.12944471,0.296112996,0.194612015,0.084548453,0.092322951,-0.097927684,-2.266437222,-2.258175985
0.037770382,-0.265075379,-0.065593898,0.015732232,-0.202025111,0.006797669,-0.02751568,-0.176329519,0.075266784,-0.314707921,-0.765297163,-0.181720271,0.057305712,1.276334447,-0.196243175,-0.125850089,1.328617801,-0.093397165,0.003531658,0.113628158,0.303964428,0.309476721,0.017690684,-0.132802824,-0.062622222,-2.056349076,-2.284504855
0.104651623,0.037814114,0.125752674,0.012480814,0.043941164,-0.088679651,0.05917717,-0.114291319,0.027053073,-0.075904259,-0.719871546,-0.234654666,0.054632611,1.356421026,-0.306054197,-0.05348819,1.470158092,-0.021393338,0.141617879,0.119914163,0.25664382,0.24578893,0.097273602,0.203705751,-0.264066401,-2.389104846,-2.465464825
-0.172337574,-0.512157216,0.215801724,-0.087936362,-0.225606195,-0.031094055,0.255292484,-0.015941917,-0.036738656,-0.34306708,-0.668041492,-0.130741619,0.056099342,1.428366439,-0.353352522,0.022120864,1.064141936,-0.145638129,0.196279973,0.094678505,0.236097534,0.200452217,0.11205525,-0.336410464,-0.131302553,-1.950701314,-2.122419774
0.272917695,0.008410535,0.111127776,0.018964866,0.020881726,-0.253609403,0.278826827,-0.120029414,0.129654676,0.02430518,-0.566595152,-0.180687029,0.144455593,1.268141607,-0.306071892,-0.110364086,1.161066048,-0.051929969,0.102067557,0.1888502,0.237542194,0.188358536,0.121974022,0.061560455,-0.18190827,-2.578412977,-2.566362441
0.180874754,0.329988742,0.121397249,0.552345596,-0.229442275,-0.076054683,0.115069469,0.240125587,0.19950116,0.145253722,-0.766925953,-0.15412821,0.062606116,1.042530022,-0.318643585,-0.148608024,1.167167747,0.03353767,-0.063613669,0.160719178,0.35878728,0.293410859,0.069318879,-0.005333842,-0.067309192,-2.397407398,-2.36147035
-0.108567116,-0.29353341,0.389819347,-0.020939128,-0.248033832,-0.200424001,-0.09944077,-0.111140064,0.066436305,0.129129024,-0.750186114,-0.167568881,0.199173443,1.006881643,-0.068511633,0.076094191,1.135999421,-0.119425743,-0.00604229,0.140378419,0.340274473,0.170760389,0.024030968,0.340150424,0.117593725,-2.537415154,-2.598130036
0.051095524,-0.102802145,-0.086808432,0.250184766,0.015984417,0.03915302,0.149403593,0.064157732,0.069194999,0.080365683,-0.717306896,-0.157168592,0.227662653,1.398756692,-0.078534073,0.31352698,1.12528355,0.017310309,0.085791794,0.121777335,0.223928047,0.23694094,0.035824541,0.338954434,-0.006316578,-2.704074596,-2.498956574
-0.066140469,-0.116816535,-0.000170118,0.029958732,-0.076707845,-0.03835116,0.031602613,-0.01674023,0.010167804,-0.019023746,-0.750708437,-0.164687781,0.03234897,1.322206532,-0.39375581,-0.268801516,1.433892898,-0.122126816,0.029883924,0.177576408,0.265739747,0.228111725,0.095138406,0.280465501,-0.177160861,-2.420485928,-2.32500584
-0.05915286,-0.365085059,-0.090762881,0.270855164,-0.268785569,-0.392205172,0.089389872,-0.117855858,-0.07083247,0.138390394,-0.728899326,-0.223649423,0.069248859,1.180485274,-0.219492854,-0.057180344,1.146997813,-0.123432231,-0.026201077,0.159170181,0.372154619,0.269649277,0.126120047,-0.045114678,-0.016299242,-2.336499259,-2.231900262
-0.069019317,-0.476534077,0.24442911,0.246855199,-0.18759216,0.165098435,0.145659107,-0.015877137,-0.061752959,-0.454092872,-0.650031687,-0.221568,0.169539555,1.278856306,-0.37731248,-0.406156476,1.019762138,-0.197011996,0.210065889,0.011186031,0.318428206,0.121442123,0.03502719,0.850871802,-0.224115799,-2.646325279,-2.360852818
-0.01918891,0.018037543,-0.010207107,-0.014742571,-0.039844055,-0.007940751,0.052507123,0.029175602,0.062078805,0.019889671,-0.753009274,-0.218045092,0.10308364,0.938728467,-0.198697856,-0.126560054,1.073477036,-0.076489896,0.022801236,0.20421477,0.269534494,0.323445493,0.115276523,0.100952249,-0.006875341,-2.389065293,-2.378436353
0.008350583,-0.046904636,0.001310302,-0.003064896,0.007585595,0.042106132,0.036897649,0.015173747,0.012616741,-0.037078847,-0.705172236,-0.145556426,0.113048023,1.456721478,-0.377623076,-0.152236622,1.223479557,-0.272601665,0.220233867,0.115775554,0.330983131,0.068351015,0.109935732,0.19900846,-0.178577642,-2.34518633,-2.251679253
-0.113038815,0.180257836,0.205431025,-0.014332622,-0.172774328,-0.040524525,0.328747625,-0.27327315,0.053832192,0.082776055,-0.802063156,-0.143647035,0.089061977,1.1472713,-0.15635803,0.055945088,0.828745848,-0.103375542,0.189775043,0.159500012,0.260876299,0.058315422,0.147544646,0.303784185,-0.249609733,-2.521262688,-2.395052859
0.021635886,-0.041989713,0.138235477,-0.038462537,-0.248947339,-0.363861815,0.388106123,-0.31528035,-0.087087985,0.015565326,-0.767795755,-0.164122788,0.041249353,0.921822985,-0.435428118,-0.29577221,1.091644808,-0.115151094,-0.03126542,0.190572334,0.190028534,0.316577786,0.088859996,0.166720212,-0.212290298,-2.298340806,-2.246861698
0.044495266,-0.089983434,0.032715674,-0.031688915,-0.073072495,0.118759777,-0.018700049,-0.021008511,0.016611982,0.000491606,-0.692743907,-0.108294344,0.176804278,1.07969099,-0.049200701,-0.070157641,1.237292591,-0.320180927,-0.00480578,0.170036977,0.345069219,0.311200927,-0.001293121,0.235492908,-0.113715705,-2.750254209,-2.651158814
-0.053618128,0.054308629,0.088688464,0.222437639,-0.261302103,-0.159733081,0.030683273,0.048652824,0.123575389,0.213033423,-0.70058392,-0.150421493,0.158636726,1.105260598,-0.24488151,-0.098079902,0.872838616,-0.172316138,-0.054670289,0.130243345,0.288464151,0.311713147,0.115029161,-0.246914058,-0.150256299,-2.409241092,-2.332198128
0.120141264,-0.264370907,0.029309728,0.039104505,-0.263351457,-0.020854157,-0.027794761,-0.035258285,-0.071097084,-0.076515797,-0.739173522,-0.191412124,0.083074432,1.203759532,-0.299819022,0.127782574,1.084799506,-0.14417564,0.018112938,0.144199694,0.280352574,0.262129173,0.041812588,-0.074866804,-0.017755648,-1.882099481,-1.990462422
-0.210078776,-0.037772397,0.19107319,-0.014604922,-0.067855337,-0.168360145,0.250090256,-0.226038523,-0.053993033,-0.156744687,-0.814699166,-0.265627366,-0.043211263,1.125451,-0.330790466,0.06444447,0.994501704,-0.070343925,0.13139026,0.154916803,0.323048455,0.152747499,0.166950363,0.014119107,-0.273302652,-1.998679113,-1.926250652
-0.008075415,-0.245280481,0.295417177,-0.05166053,-0.139474526,-0.067789465,0.07543294,-0.002334887,0.091498633,-0.122087465,-0.696602068,-0.208891941,0.078731675,1.128106184,-0.160899207,0.175690089,1.072654664,-0.167576297,0.004064922,0.163543139,0.256681294,0.231200248,0.051179577,0.427521287,-0.000831607,-2.367462286,-2.25259344
-0.191138166,-1.241585142,0.168770181,0.322261314,-0.323242039,-0.636530834,0.613494691,-0.032458064,-0.071575959,-0.26824376,-0.705205067,-0.184200701,0.091565705,1.530220932,-0.36529564,-0.139550305,1.574287772,-0.155031771,0.226873078,0.099050981,0.341067521,0.014795007,0.151899551,0.342016971,-0.121512747,-2.103173235,-2.197992734
0.269081562,0.070449775,0.223599048,0.251360699,0.009603654,0.024037688,0.358684204,0.22536366,0.26109852,0.111494446,-0.723482488,-0.157093821,0.105085115,1.313237228,-0.345101783,-0.401771648,1.242401516,0.036408837,0.036384646,0.140564933,0.332014269,0.256336622,0.071899558,-0.020088083,-0.279052237,-2.678696879,-2.536763943
0.134804223,0.119981394,0.366347553,0.065952442,-0.108978881,-0.063253835,0.079537167,0.077906781,0.197221914,0.32382961,-0.782953197,-0.112387443,0.09236664,1.560630977,-0.126829963,0.140641881,1.29859044,-0.065058,0.099713403,0.138818655,0.260714893,0.288248873,0.14537584,0.315080851,0.033805525,-2.60720609,-2.641166166
-0.082734121,-0.397034747,-0.129750413,0.191223284,-0.221284907,-0.116561814,0.27513684,0.096329132,0.014105649,-0.093679937,-0.65655344,-0.13991727,0.054736659,1.317467109,-0.503583417,-0.332269088,1.425042022,-0.132117373,0.099408002,0.189382416,0.317615684,0.177231225,0.059910666,0.561650012,-0.313240541,-2.478371401,-2.212265143
0.1713389,-0.277293624,0.05494776,-0.040977835,-0.032707788,-0.147895126,0.141162142,-0.146111751,0.060075732,-0.119287467,-0.695215359,-0.189007393,0.120496532,1.497745295,-0.098963,0.046151302,1.480699459,-0.187465927,0.107852674,0.125711835,0.358300823,0.21082117,0.138824168,-0.165216063,-0.274955505,-2.568462763,-2.719998965
-0.080850869,-0.167085169,0.058738746,0.129045812,-0.135105406,0.015088773,0.122274841,-0.172629583,0.025637048,0.150610685,-0.693338341,-0.182701632,0.166246393,1.06790132,-0.394857813,-0.164640804,1.051130982,-0.146721191,0.015460364,0.101103836,0.292694662,0.17007235,0.109588356,0.126296836,-0.140489647,-2.484301786,-2.213762356
0.018572034,0.012860433,0.027193327,0.033769496,-0.029260139,0.061986201,-0.014339613,0.031954001,0.025137321,0.003774978,-0.788114851,-0.244404541,0.074138668,1.062704406,-0.069264582,0.023323965,0.810668437,-0.056332756,0.078615304,0.116567094,0.310080621,0.208244703,0.078978641,-0.009201764,-0.293483807,-2.507865631,-2.385313086
-0.082991733,-0.110427634,0.073099397,0.010149803,-0.253595827,-0.037609854,-0.066328579,0.067253876,0.011936007,0.163336796,-0.815800475,-0.254397358,0.073103743,1.274233796,-0.187226729,0.238960966,1.062280817,-0.00546024,0.052262157,0.213653306,0.343571341,0.10673618,0.098094139,0.289457916,-0.076978195,-2.533073751,-2.346208444
0.013274949,-0.25986891,-0.116533369,0.671379797,-0.149393225,0.239149284,0.160805002,-0.127052254,0.116457352,0.023942118,-0.737826013,-0.16636076,0.073482307,1.444116923,-0.265614749,0.139596786,1.152249146,-0.124274307,0.006807676,0.252484111,0.252689366,0.173133027,0.12269994,0.530330108,-0.05733073,-2.514184436,-2.248267061
-0.203972197,-0.063073293,0.22391859,-0.012523626,-0.268667986,-0.034674561,0.310168706,0.001205453,0.016204192,0.139241723,-0.720814116,-0.179124418,0.045492459,1.181841571,-0.28039632,0.135559169,0.914924774,0.029322073,0.035088295,0.139275488,0.38901256,0.036660768,0.098463403,0.590605909,-0.168842189,-2.317986108,-2.126793064
-0.132222482,-0.104828861,0.057633611,-0.035245927,-0.117451643,-0.010406291,0.078857352,0.152679456,-0.121590465,-0.004477274,-0.778971365,-0.184090123,0.152190401,0.932574184,-0.316002314,0.127505165,1.260110942,0.019272244,-0.066367842,0.151154617,0.265121682,0.20390547,0.094554804,-0.149695188,-0.04050327,-2.263282424,-2.178430286
0.118332373,-0.231152232,-0.052071375,0.473719207,-0.176357162,0.021261936,0.305986276,0.076504263,0.119843028,0.260333589,-0.694777927,-0.208914724,0.070667434,1.370868224,0.144122139,0.36497687,1.040878675,0.077209104,-0.028816029,0.159455286,0.326961286,0.246864346,0.074128689,0.166771889,0.229580318,-2.604072356,-2.563551721
0.143802721,-0.042370255,-0.065237444,0.146967887,-0.038480197,-0.221822394,-0.088842113,-0.044094974,0.121561461,0.15020633,-0.688480647,-0.176321855,0.121215327,1.070189611,-0.157589936,-0.214346891,0.993431513,-0.162855591,0.080046424,0.076652889,0.295921647,0.178380023,0.096719196,0.280144179,-0.192480493,-2.525082211,-2.571989395
-0.017098645,-0.357672413,0.163514035,0.212443805,-0.280022868,-0.453956242,0.390444331,-0.23015218,0.032216384,-0.312753157,-0.807806215,-0.095915086,0.065060758,1.004209537,-0.261055461,-0.250385917,0.95121732,-0.068440198,0.067718042,0.169830131,0.293050314,0.255638905,0.16741643,-0.041434022,-0.246464575,-2.34890049,-2.346007476
-0.147830359,0.007419931,-0.119840747,0.053070902,-0.130762187,-0.230585013,0.193923474,-0.041681611,0.022317652,-0.271830032,-0.753362171,-0.214217096,0.194696978,1.273167463,-0.147968039,0.024451158,1.133365747,-0.152404367,0.004718595,0.193784718,0.293604683,0.260001667,0.064587366,-0.105962048,-0.169963297,-2.397453975,-2.373578503
0.085942303,-0.535127062,0.31311737,0.099484314,-0.133704353,-0.07141779,0.27329064,0.099385725,0.119872734,-0.006684022,-0.660309889,-0.149540589,-0.04229819,1.008272323,-0.313570334,-0.377833465,0.889687329,-0.140911028,0.058790483,0.144114837,0.337640151,0.395441822,0.15597951,0.151427014,-0.006607287,-2.558689197,-2.439536918
-0.036106016,0.013798196,0.034655567,0.067524747,-0.078778399,-0.039726837,0.026830884,-0.032761481,0.032439321,-0.043598471,-0.757643948,-0.262715762,0.08415767,1.373486567,-0.304605131,0.309771255,1.186226101,-0.150066538,0.095767161,0.217905941,0.242800884,0.236273555,0.07833737,0.307192958,-0.268361427,-2.420006949,-2.120721718
